,{},"{kubernetes_node=""node1""}","{kubernetes_node=""node2""}","{kubernetes_node=""node3""}","{kubernetes_node=""node4""}","{kubernetes_node=""node5""}"
2022-11-08 03:58:30,3.6474499484209466,1.763559322033911,0.49254237288133784,0.4493220338982963,0.4637288135593191,0.4686361248114519
2022-11-08 03:58:31,3.6376426374361372,1.7601694915254358,0.4983050847457664,0.45338983050845433,0.4677966101694694,0.46966101694911344
2022-11-08 03:58:32,3.6566101694916058,1.763220338982975,0.5000000000000021,0.4552542372881079,0.46915254237283016,0.4697588503448668
2022-11-08 03:58:33,3.657134340972767,1.764237288135509,0.4984069956616626,0.4567796610169855,0.4701694915254285,0.4693299886438797
2022-11-08 03:58:34,3.6598305084746094,1.7645762711863622,0.5017034187020412,0.4571186440677788,0.46983050847453117,0.4699999999999923
2022-11-08 03:58:35,3.656448437362216,1.76101694915239,0.5033898305084676,0.4564406779661307,0.46999999999998177,0.46753687065604105
2022-11-08 03:58:36,3.6706779661016515,1.7642372881355783,0.5049238122679731,0.4611864406779294,0.4708474576271071,0.47338983050846667
2022-11-08 03:58:37,3.6813481041256533,1.7713559322033725,0.5064406779661035,0.4622033898305353,0.47474576271181124,0.46966101694916634
2022-11-08 03:58:38,3.6877887763464914,1.7701694915253587,0.5076271186440262,0.4630508474576108,0.4737288135593353,0.4745762711864389
2022-11-08 03:58:39,3.6928735020004475,1.7687040238651799,0.5090403809329986,0.4647457627118737,0.47644067796611633,0.475940270174091
2022-11-08 03:58:40,3.6930662030668406,1.7693220338981972,0.5047457627118254,0.45915254237286096,0.4728813559321748,0.47587563150577733
2022-11-08 03:58:41,3.6830508474575145,1.765932203389764,0.5127205545856581,0.4652542372881369,0.4781355932203829,0.4779661016949095
2022-11-08 03:58:42,3.690855366408003,1.7589830508474895,0.5079661016948721,0.4645762711864425,0.48135593220334605,0.47914442128097784
2022-11-08 03:58:43,3.6201481505839492,1.7232203389830831,0.5010084574837613,0.45796610169493857,0.4749152542372811,0.4591525423728703
2022-11-08 03:58:44,3.541548429772605,1.6816949152543033,0.4830508474576221,0.4479661016949245,0.4561016949152229,0.4499923730105833
2022-11-08 03:58:45,3.4297213844729315,1.6374576271186811,0.4747538093866255,0.4276271186440322,0.4501771216461421,0.43728072405554635
2022-11-08 03:58:46,3.334630859719087,1.5919799328835005,0.4542372881355633,0.417966101694881,0.42529748788010635,0.4218715571450561
2022-11-08 03:58:47,3.2777399657762083,1.5786440677964682,0.44914492974695325,0.4022033898304767,0.4232203389830549,0.41464737181006855
2022-11-08 03:58:48,3.2506779661017835,1.5718644067797432,0.44694915254235923,0.39932203389830007,0.4176271186440846,0.41293886403689717
2022-11-08 03:58:49,3.25237288135579,1.5728813559321784,0.44949152542375526,0.39864406779660194,0.42016949152540356,0.41431453321808337
2022-11-08 03:58:50,3.254406779661006,1.5774576271185459,0.444576271186437,0.3944067796610433,0.4147457627118656,0.41220338983051286
2022-11-08 03:58:51,3.2406779661015843,1.5745762711865996,0.4522110544246728,0.3983050847457952,0.41796610169489895,0.4123169739696278
2022-11-08 03:58:52,3.2606847315136753,1.5762711864406584,0.4528813559321897,0.399491525423712,0.4198305084745969,0.41343888257928463
2022-11-08 03:58:53,3.2579661016949366,1.5777966101694323,0.45016949152537367,0.39966101694912404,0.42067796610166075,0.41135593220339434
2022-11-08 03:58:54,3.257966101694948,1.5759322033898806,0.4529197389609498,0.3988135593220139,0.4215254237288249,0.4098305084745737
2022-11-08 03:58:55,3.255761801451489,1.5761016949152116,0.453682676337985,0.3988135593220409,0.421016949152585,0.40829816443787437
2022-11-08 03:58:56,3.2594982965813104,1.5715254237287788,0.45406010067629504,0.40135593220340604,0.42084745762709974,0.4128883540398949
2022-11-08 03:58:57,3.2666097589262764,1.577118644067761,0.45372881355930744,0.3989830508474529,0.42355932203389235,0.41228902596079375
2022-11-08 03:58:58,3.269328810801519,1.57796610169484,0.45440677966106136,0.39915254237284536,0.42355932203389524,0.4138912899781444
2022-11-08 03:58:59,3.264406779660957,1.573728813559356,0.45640269230116015,0.4001694915254138,0.4230508474576359,0.4134458909682565
2022-11-08 03:59:00,3.2676338955472124,1.5776271186441484,0.4489906608586328,0.39610169491527597,0.4183050847457172,0.41345289959487
2022-11-08 03:59:01,3.254759494630846,1.5772881355931703,0.45566231169400917,0.4016949152542308,0.4201694915254356,0.41413096913086944
