,"{SIM_ID=""2""}","{SIM_ID=""3""}","{SIM_ID=""4""}","{SIM_ID=""5""}"
2022-11-09 17:36:53,0.001333486,0.001798651,0.001736359,0.001657057
2022-11-09 17:36:54,0.001190462,0.001856761,0.002079848,0.001762764
2022-11-09 17:36:55,0.001358331,0.001801986,0.002013017,0.001923239
2022-11-09 17:36:56,0.001261248,0.001854817,0.001843033,0.001780072
2022-11-09 17:36:57,0.001215022,0.001879936,0.001733477,
2022-11-09 17:36:58,0.001276208,0.001797176,0.001929395,
2022-11-09 17:36:59,0.001227668,0.002028185,0.001958102,
2022-11-09 17:37:00,0.001130325,0.001806439,0.001793079,
2022-11-09 17:37:01,0.001368021,0.001808715,0.001723947,
2022-11-09 17:37:02,0.001159819,0.00182047,0.001758012,
2022-11-09 17:37:03,0.001324249,0.001808235,0.001694498,
2022-11-09 17:37:04,0.001211237,0.003144581,0.008440973,
2022-11-09 17:37:05,0.001210741,0.002008449,0.001790908,
2022-11-09 17:37:06,0.001215169,0.001680946,0.001667489,
2022-11-09 17:37:07,0.001337015,0.00546228,0.001742956,
2022-11-09 17:37:08,0.001249229,0.001980264,0.001710011,
2022-11-09 17:37:09,0.001146449,0.004198466,0.001730015,
2022-11-09 17:37:10,0.001222382,0.001686361,0.001999473,
2022-11-09 17:37:11,0.001249269,0.002646862,0.001919893,
2022-11-09 17:37:12,0.001201833,0.003817571,0.002009501,
2022-11-09 17:37:13,0.001233176,0.003002856,0.001709788,
2022-11-09 17:37:14,0.001409937,0.001674565,0.001634159,
2022-11-09 17:37:15,0.001401175,0.001619719,0.001709836,
2022-11-09 17:37:16,0.001279287,0.001534768,0.001882432,
2022-11-09 17:37:17,0.001199584,0.001617235,0.001892892,
2022-11-09 17:37:18,0.001246265,0.001858204,0.001877428,
2022-11-09 17:37:19,0.001335601,0.001830234,0.001806909,
2022-11-09 17:37:20,0.001112762,0.004386859,0.001977031,
2022-11-09 17:37:21,0.001107925,0.001648926,0.001618926,
2022-11-09 17:37:22,0.001202592,0.001764774,0.001786931,
2022-11-09 17:37:23,0.00144836,0.001790501,0.001925332,
2022-11-09 17:37:24,0.001302027,0.002001927,0.001779181,
2022-11-09 17:37:25,0.00129788,0.001846759,0.001702017,
2022-11-09 17:37:26,0.001186533,0.001912903,0.001991939,
2022-11-09 17:37:27,0.001240864,0.001587525,0.001698948,
2022-11-09 17:37:28,0.001252734,0.004105567,0.001594663,
2022-11-09 17:37:29,0.001279857,0.003446172,0.001938647,
2022-11-09 17:37:30,0.00140823,0.001638005,0.002032653,
2022-11-09 17:37:31,0.00125803,0.01175789,0.001953344,
2022-11-09 17:37:32,0.001306112,0.001727124,0.001783134,
2022-11-09 17:37:33,0.001200494,0.001608934,0.001715667,
2022-11-09 17:37:34,0.001219666,0.00167822,0.001843207,
2022-11-09 17:37:35,0.001219199,0.001671277,0.001648406,
2022-11-09 17:37:36,0.001094231,0.00187281,0.001835641,
2022-11-09 17:37:37,0.00120347,0.001697944,0.001896777,
2022-11-09 17:37:38,0.001173425,0.001695372,0.001646102,
2022-11-09 17:37:39,0.001286324,0.004333924,0.00176626,
2022-11-09 17:37:40,0.001306735,0.005167803,0.001697631,6.041780712
2022-11-09 17:37:41,0.001306611,0.001900471,0.003943648,25.250289091
2022-11-09 17:37:42,0.001672624,0.00577033,0.001885137,0.001965473
2022-11-09 17:37:43,0.001211907,0.001668239,0.001781551,0.002694454
2022-11-09 17:37:44,0.001360218,0.001792117,0.001760357,0.001677488
2022-11-09 17:37:45,0.001257943,0.001824211,0.001789374,0.001706465
2022-11-09 17:37:46,0.001189527,0.001644573,0.001914258,0.001852587
2022-11-09 17:37:47,0.001188151,0.001693405,0.001775916,0.001737017
2022-11-09 17:37:48,0.001071658,0.001657471,0.002082421,0.001793326
2022-11-09 17:37:49,0.001120465,0.00177054,0.001906982,0.001718321
2022-11-09 17:37:50,0.001290228,0.001591195,0.001956768,0.004574019
2022-11-09 17:37:51,0.001213871,0.001967221,0.001940524,0.001949316
2022-11-09 17:37:52,0.001158023,0.001701335,0.0020873,0.001963172
2022-11-09 17:37:53,0.001061642,0.006097031,0.001776144,0.001853923
2022-11-09 17:37:54,0.001192252,0.001752889,0.001818321,0.001731065
2022-11-09 17:37:55,0.001144567,0.001825051,0.00177339,0.003078553
2022-11-09 17:37:56,0.001209262,0.004452565,0.001830184,0.001700157
2022-11-09 17:37:57,0.001248965,0.001650624,0.002071588,0.002036888
2022-11-09 17:37:58,0.001370708,0.001635356,0.002546085,0.002110686
2022-11-09 17:37:59,0.001194651,0.002924622,0.001837954,0.001624699
2022-11-09 17:38:00,0.001179524,0.00186415,0.001716393,0.001833821
2022-11-09 17:38:01,0.00108242,0.004608468,0.001773231,0.002809194
2022-11-09 17:38:02,0.001166952,0.001643912,0.001960848,0.001653749
2022-11-09 17:38:03,0.0013737,0.001619514,0.001939844,0.002097386
2022-11-09 17:38:04,0.00138167,0.001669701,0.001640297,0.002236697
2022-11-09 17:38:05,0.00115799,0.001550969,0.001622581,0.00489354
2022-11-09 17:38:06,0.212876826,0.004820107,0.00166238,1.0467256679999999
2022-11-09 17:38:07,0.002489874,0.244603036,0.001578978,0.003084178
2022-11-09 17:38:08,0.002263099,0.011262337,0.24584762500000001,0.005661731000000001
2022-11-09 17:38:09,0.002700713,0.00497247,0.003598496,0.00635712
2022-11-09 17:38:10,0.0025059080000000003,0.004337185,0.005535333999999999,0.00732892
2022-11-09 17:38:11,0.001319574,0.00746182,0.006433029,0.008218444
2022-11-09 17:38:12,0.00115954,0.001669915,0.00174653,0.007153984
2022-11-09 17:38:13,0.001180154,0.004900852,0.001915116,0.007184597
2022-11-09 17:38:14,0.001270586,0.001724969,0.005213241,0.007299801
2022-11-09 17:38:15,0.001200236,0.003774823,0.001942574,0.007120741
2022-11-09 17:38:16,0.001158121,0.005645405,0.009555875,0.007512663
2022-11-09 17:38:17,0.001108992,0.009299263,0.001583192,0.001797149
2022-11-09 17:38:18,0.001442797,0.003000765,0.003008515,0.001719472
2022-11-09 17:38:19,0.001211448,0.001788231,0.001653267,0.00181486
2022-11-09 17:38:20,0.001251242,0.001848411,0.001782634,0.001772674
2022-11-09 17:38:21,0.00108314,0.005931735,0.001777481,0.001799754
2022-11-09 17:38:22,0.001172931,0.001645953,0.00192458,0.002059212
2022-11-09 17:38:23,0.001168623,0.001723543,0.002734575,0.001732461
2022-11-09 17:38:24,0.001205492,0.001577516,0.001789054,0.001820367
2022-11-09 17:38:25,0.001222861,0.002365771,0.001987264,0.001935676
2022-11-09 17:38:26,0.001323624,0.001833618,0.001864,0.002012758
2022-11-09 17:38:27,0.001251033,0.001646598,0.001877785,0.00182234
2022-11-09 17:38:28,0.001425013,0.001708672,0.001908999,0.001747518
2022-11-09 17:38:29,0.001445886,0.004479543,0.001780711,0.001752522
2022-11-09 17:38:30,0.001313581,0.002994175,0.001793737,0.001845356
2022-11-09 17:38:31,0.001269426,0.001861373,0.001728719,0.001880824
2022-11-09 17:38:32,0.001321673,0.001810295,0.001647555,0.001828333
2022-11-09 17:38:33,0.001262083,0.001715637,0.002438983,0.001899857
2022-11-09 17:38:34,0.001491305,0.001733849,0.004690993,0.001826989
2022-11-09 17:38:35,0.001174566,0.001736591,0.002579266,0.001705132
2022-11-09 17:38:36,0.001221206,0.003011178,0.001841226,0.001854501
2022-11-09 17:38:37,0.001358468,0.007072229,0.002323046,0.001895085
2022-11-09 17:38:38,0.001227292,0.001920962,0.001993525,0.001736426
2022-11-09 17:38:39,0.001112588,0.002531089,0.002429187,0.001738079
2022-11-09 17:38:40,0.001162699,0.001878588,0.001844672,0.001972067
2022-11-09 17:38:41,0.001303402,0.002787371,0.001736208,0.001941511
2022-11-09 17:38:42,0.001070231,0.001702247,0.001645383,0.001662253
2022-11-09 17:38:43,0.001033529,0.005031641,0.002490857,0.001564027
2022-11-09 17:38:44,0.001162737,0.006364676,0.006528662,0.00172832
2022-11-09 17:38:45,0.001338974,0.003497185,0.002424684,0.001800688
2022-11-09 17:38:46,0.001118022,0.001809621,0.006468276,0.001700105
2022-11-09 17:38:47,0.001076814,0.01115754,0.001927048,0.001861047
2022-11-09 17:38:48,0.00122834,0.001675227,0.002380365,0.001638384
2022-11-09 17:38:49,0.001274158,0.002255254,0.001815736,0.001784226
2022-11-09 17:38:50,0.001270248,0.002364866,0.003747904,0.001986533
2022-11-09 17:38:51,0.001223691,0.001790574,0.00951351,0.001832741
2022-11-09 17:38:52,0.002602794,0.009187225,0.001750674,0.00187216
2022-11-09 17:38:53,0.001364661,0.001526095,0.001835866,0.001890337
2022-11-09 17:38:54,0.001250681,0.002502298,0.001941802,0.001780777
2022-11-09 17:38:55,0.001191946,0.001856614,0.006866668,0.001726746
2022-11-09 17:38:56,0.001254211,0.005864537,0.001711392,0.0019334
2022-11-09 17:38:57,0.001386785,0.001716358,0.001746837,0.001830389
2022-11-09 17:38:58,0.001215112,0.006506386,0.001731586,0.001752254
2022-11-09 17:38:59,0.001201046,0.001671595,0.001883703,0.001794522
2022-11-09 17:39:00,0.001186821,0.005444681,0.003088059,0.001872967
