,{},"{kubernetes_node=""node1""}","{kubernetes_node=""node2""}","{kubernetes_node=""node3""}","{kubernetes_node=""node4""}","{kubernetes_node=""node5""}"
2022-11-08 03:59:46,9607925760.0,5554409472.0,1058979840.0,1005649920.0,1028395008.0,972595200.0
2022-11-08 03:59:47,9598230528.0,5551529984.0,1030955008.0,1001553920.0,1030516736.0,996630528.0
2022-11-08 03:59:48,9588764672.0,5547081728.0,1026809856.0,999911424.0,1026957312.0,973713408.0
2022-11-08 03:59:49,9578950656.0,5550817280.0,1025806336.0,999538688.0,1026113536.0,973135872.0
2022-11-08 03:59:50,9573888000.0,5547704320.0,1019781120.0,986112000.0,1026113536.0,973443072.0
2022-11-08 03:59:51,9543696384.0,5549166592.0,1014149120.0,994353152.0,1038360576.0,958627840.0
2022-11-08 03:59:52,9518571520.0,5548036096.0,1017688064.0,981299200.0,1009242112.0,959696896.0
2022-11-08 03:59:53,9522675712.0,5549588480.0,1017589760.0,982589440.0,1009483776.0,957894656.0
2022-11-08 03:59:54,9534750720.0,5552529408.0,1017819136.0,983478272.0,1007865856.0,961830912.0
2022-11-08 03:59:55,9528291328.0,5552435200.0,1018028032.0,981512192.0,1009639424.0,960598016.0
2022-11-08 03:59:56,9539641344.0,5557600256.0,1019482112.0,984190976.0,1011347456.0,960978944.0
2022-11-08 03:59:57,9529319424.0,5550407680.0,1018195968.0,985272320.0,1010479104.0,961183744.0
2022-11-08 03:59:58,9524969472.0,5551812608.0,1018515456.0,982798336.0,1010659328.0,959602688.0
2022-11-08 03:59:59,9524334592.0,5552668672.0,1017704448.0,983310336.0,1010900992.0,958951424.0
2022-11-08 04:00:00,9519370240.0,5550026752.0,1019752448.0,980566016.0,1011671040.0,958242816.0
