,{},"{kubernetes_node=""node1""}","{kubernetes_node=""node2""}","{kubernetes_node=""node3""}","{kubernetes_node=""node4""}","{kubernetes_node=""node5""}"
2022-11-08 00:31:00,3.4884820455159553,1.7357627118644676,0.4525347028016643,0.4349152542373006,0.42559322033899893,0.4264334502804745
2022-11-08 00:31:01,3.479314659705451,1.7374576271185527,0.4598227148692587,0.4410169491524968,0.4277966101694736,0.4264406779660879
2022-11-08 00:31:02,3.487118644067855,1.731737501483332,0.46089432823674187,0.4416949152542459,0.4284745762711987,0.42628563680126164
2022-11-08 00:31:03,3.465246739569908,1.7117819550145796,0.45864406779663625,0.436271186440734,0.4264406779662122,0.4236282915918575
2022-11-08 00:31:04,3.4562785608833235,1.7130508474575392,0.46043043551938156,0.43898305084743383,0.42694915254234034,0.42338983050845647
2022-11-08 00:31:05,3.45762711864423,1.7084745762711684,0.4596532262164953,0.4388135593220487,0.4277966101694891,0.4230508474576441
2022-11-08 00:31:06,3.459219442998225,1.7090120171527952,0.46259725730169765,0.4389830508473883,0.4264406779661082,0.4254309395074526
2022-11-08 00:31:07,3.4623728813560164,1.7110169491524638,0.46288135593222557,0.4393220338982855,0.4261016949152838,0.42556436851739565
2022-11-08 00:31:08,3.4547169065506047,1.7052542372882433,0.4618017895878217,0.4399999999999801,0.42610169491529154,0.4252614451092474
2022-11-08 00:31:09,3.458305084745857,1.700169491525449,0.46220338983051584,0.44118644067793356,0.42610169491518746,0.42618115241827803
2022-11-08 00:31:10,3.454406779661015,1.7046051627992425,0.4552542372881262,0.43593220338980254,0.42423728813563616,0.42508474576272415
2022-11-08 00:31:11,3.4423728813559342,1.7005084745761865,0.4611498228302905,0.4389830508474885,0.4269491525423673,0.4244355549528564
2022-11-08 00:31:12,3.4549152542372235,1.6996610169492188,0.4617027407244096,0.4398305084745563,0.4277966101695083,0.42779661016949744
2022-11-08 00:31:13,3.415084745762644,1.6749152542373877,0.4560939645091006,0.43525423728816987,0.42491525423729987,0.4219051814700683
2022-11-08 00:31:14,3.3403663868088707,1.6364961524118735,0.4350921202054432,0.4267796610169491,0.41762711864406293,0.4032203389830705
2022-11-08 00:31:15,3.255593220338916,1.601525423728756,0.42627118644067874,0.410508474576283,0.40677966101701507,0.39708499279721876
2022-11-08 00:31:16,3.198196207051584,1.586074812291343,0.4249152542372554,0.4018644067797057,0.3896610169491377,0.39117981051169365
2022-11-08 00:31:17,3.1872881355931826,1.5825423728813472,0.4238983050847873,0.4023728813558782,0.3894915254237796,0.388936905790844
2022-11-08 00:31:18,3.1603455588588925,1.573050847457777,0.41202691479803716,0.39169491525425804,0.3857627118644148,0.38086682373680825
