,"{SIM_ID=""2""}","{SIM_ID=""3""}","{SIM_ID=""4""}","{SIM_ID=""5""}"
2022-11-08 00:31:35,0.001644911,0.001753233,0.001800258,0.00161956
2022-11-08 00:31:36,0.001344471,0.001803051,0.001766362,0.001513428
2022-11-08 00:31:37,0.001092092,0.001785706,0.001762929,0.001757355
2022-11-08 00:31:38,0.001082585,0.001695562,0.001731354,0.001652927
2022-11-08 00:31:39,0.001531244,0.001685729,0.001712783,0.001612718
2022-11-08 00:31:40,0.001160459,0.001862505,0.001726386,0.001639186
2022-11-08 00:31:41,0.001235564,0.0017689,0.004600437,0.001687496
2022-11-08 00:31:42,0.001426344,0.001812111,0.001716465,0.001916213
2022-11-08 00:31:43,0.001257735,0.001664277,0.001660658,0.001638352
2022-11-08 00:31:44,0.001612101,0.001720553,0.001707775,0.001680821
2022-11-08 00:31:45,0.001274705,0.001777893,0.001764841,0.001490278
2022-11-08 00:31:46,0.001757397,0.001774842,0.001686058,0.001822522
2022-11-08 00:31:47,0.001163108,0.00181409,0.001732265,0.001816003
2022-11-08 00:31:48,0.001324249,0.001704801,0.001844954,0.001580104
2022-11-08 00:31:49,0.00123042,0.001785768,0.002123967,0.001574667
2022-11-08 00:31:50,0.001084911,0.001730773,0.001742924,0.00160135
2022-11-08 00:31:51,0.00247876,0.001790176,0.003010614,0.001781691
2022-11-08 00:31:52,0.001197256,0.001766786,0.002267427,0.001844989
2022-11-08 00:31:53,0.001098915,0.001703162,0.002386397,0.001734731
2022-11-08 00:31:54,0.00120451,0.00171499,0.0047371,0.001710773
2022-11-08 00:31:55,0.001205478,0.001794632,0.001663115,0.001508911
2022-11-08 00:31:56,0.001703519,0.001979702,0.002681114,0.001661581
2022-11-08 00:31:57,0.001324031,0.00164937,0.001761929,0.001918481
2022-11-08 00:31:58,0.001283632,0.00172111,0.001789856,0.002111439
2022-11-08 00:31:59,0.001140996,0.001711799,0.002662643,0.001494661
2022-11-08 00:32:00,0.001073002,0.001669107,0.005795771,0.001978219
2022-11-08 00:32:01,0.001337097,0.001690724,0.009520385,0.001677166
2022-11-08 00:32:02,0.001206308,0.00173194,0.003000814,0.001948623
2022-11-08 00:32:03,0.001204567,0.001801732,0.00244536,0.002368092
2022-11-08 00:32:04,0.001235979,0.001743515,0.00182599,0.001979682
2022-11-08 00:32:05,0.00119501,0.001654224,0.003036108,0.002247327
2022-11-08 00:32:06,0.001276944,0.002000484,0.003629584,0.001910783
2022-11-08 00:32:07,0.001380995,0.001861907,0.002112102,0.001638008
2022-11-08 00:32:08,0.001203629,0.001817534,0.003092152,0.002248673
2022-11-08 00:32:09,0.001235184,0.001733943,0.001710858,0.001525518
2022-11-08 00:32:10,0.001187038,0.001821323,0.001708228,0.001719233
2022-11-08 00:32:11,0.001644712,0.001878661,0.001866645,0.001824828
2022-11-08 00:32:12,0.001216001,0.001709753,0.001690265,0.001697915
2022-11-08 00:32:13,0.001163072,0.001790118,0.001708522,0.00146254
2022-11-08 00:32:14,0.001192005,0.001890022,0.001621677,0.001534562
2022-11-08 00:32:15,0.001256568,0.002052109,0.001833418,0.005532168
2022-11-08 00:32:16,0.001219372,0.001755386,0.002154942,0.001646865
2022-11-08 00:32:17,0.001268838,0.001718623,0.002748268,0.001625352
2022-11-08 00:32:18,0.001216104,0.001888678,0.001817112,0.001563629
2022-11-08 00:32:19,0.001198058,0.001900584,0.001764235,0.001544557
2022-11-08 00:32:20,0.001203644,0.001619753,0.002785769,0.001528726
2022-11-08 00:32:21,0.001265503,0.001928291,0.00176649,0.001455752
2022-11-08 00:32:22,0.001207653,0.001830118,0.00167936,0.001676083
2022-11-08 00:32:23,0.001162358,0.001552142,0.001741396,0.001505668
2022-11-08 00:32:24,0.001205667,0.001552142,0.001700624,0.001785144
2022-11-08 00:32:25,0.005979058,0.001731161,0.00170063,0.002673699
2022-11-08 00:32:26,0.001234847,0.002404998,0.001845604,0.001365134
2022-11-08 00:32:27,0.00115613,0.004594686,0.001599439,0.001641607
2022-11-08 00:32:28,0.001259836,0.003866072,0.001685655,0.001489766
2022-11-08 00:32:29,0.001235502,0.001982471,0.001837352,0.001578099
2022-11-08 00:32:30,0.001187486,0.00294815,0.001697725,0.00169635
2022-11-08 00:32:31,0.001330324,0.002782004,0.001745235,0.001568951
2022-11-08 00:32:32,0.001163265,0.003462523,0.001788309,0.004509949
2022-11-08 00:32:33,0.001189534,0.002157354,0.001833105,0.001676482
2022-11-08 00:32:34,0.001215851,0.00217458,0.001768376,0.001670391
2022-11-08 00:32:35,0.001604647,0.005674687,0.001773189,0.003739805
2022-11-08 00:32:36,0.001499894,0.003495483,0.001831254,0.001552921
2022-11-08 00:32:37,0.001186654,0.004611317,0.001743955,0.001741059
2022-11-08 00:32:38,0.00117811,0.002976045,0.001763567,0.001651833
2022-11-08 00:32:39,0.006099643,0.00253694,0.001823804,0.001467128
2022-11-08 00:32:40,0.001200662,0.003084343,0.001844315,0.001539803
2022-11-08 00:32:41,0.001239726,0.002608212,0.001765332,0.001587738
2022-11-08 00:32:42,0.001232181,0.003881503,0.001772072,0.005217738
2022-11-08 00:32:43,0.002128668,0.001739042,0.001712288,0.001474351
2022-11-08 00:32:44,0.001299717,0.001739042,0.001588439,0.001663041
2022-11-08 00:32:45,0.001266845,0.001768815,0.001862405,0.001547998
2022-11-08 00:32:46,0.001222482,0.001958702,0.001865675,0.001591763
2022-11-08 00:32:47,0.001209431,0.002633787,0.001718348,0.001821149
2022-11-08 00:32:48,0.001191663,0.002838505,0.001672363,0.0015387
2022-11-08 00:32:49,0.001234758,0.00523522,0.004808281,0.001542152
2022-11-08 00:32:50,0.001227021,0.001566733,0.002469762,0.001606335
2022-11-08 00:32:51,0.001187478,0.001779164,0.001917141,0.00156312
2022-11-08 00:32:52,0.001203413,0.006902493,0.001719255,0.005522391
2022-11-08 00:32:53,0.001231161,0.003761,0.001770456,0.001543761
2022-11-08 00:32:54,0.001220867,0.002704027,0.001748067,0.001730238
2022-11-08 00:32:55,0.001210597,0.001714965,0.001645399,0.001508608
2022-11-08 00:32:56,0.001262177,0.001710716,0.001852052,0.001577283
2022-11-08 00:32:57,0.001186127,0.002753483,0.001702324,0.001810203
2022-11-08 00:32:58,0.001233339,0.003896023,0.001855704,0.001636991
2022-11-08 00:32:59,0.001193719,0.001662337,0.001905972,0.001403462
2022-11-08 00:33:00,0.001179826,0.00489939,0.001865291,0.001600146
2022-11-08 00:33:01,0.001208502,0.004599502,0.001886339,0.001571036
2022-11-08 00:33:02,0.001433576,0.001856323,0.001788007,0.001821052
2022-11-08 00:33:03,0.001226113,0.003257029,0.001843176,0.001544333
2022-11-08 00:33:04,0.001106941,0.002519807,0.002026546,0.001832659
2022-11-08 00:33:05,0.001249367,0.001691357,0.00189827,0.001548473
2022-11-08 00:33:06,0.001167611,0.003971381,0.001886383,0.001614619
2022-11-08 00:33:07,0.001224352,0.003779829,0.00173253,0.001697988
2022-11-08 00:33:08,0.001212295,0.001885925,0.001668458,0.00154207
2022-11-08 00:33:09,0.001200778,0.002603719,0.001739699,0.001571042
2022-11-08 00:33:10,0.001211328,0.001837803,0.001968208,0.001408351
2022-11-08 00:33:11,0.001249203,0.001716332,0.00195791,0.001508669
2022-11-08 00:33:12,0.001218719,0.001927712,0.001766494,0.001989483
2022-11-08 00:33:13,0.001203584,0.002939809,0.001882345,0.001626261
2022-11-08 00:33:14,0.001206365,0.004716216,0.001770293,0.001662395
2022-11-08 00:33:15,0.001185097,0.001799652,0.001744391,0.001576562
2022-11-08 00:33:16,0.001142341,0.005055043,0.001877352,0.001557527
2022-11-08 00:33:17,0.001316497,0.00185108,0.001689115,0.001801708
2022-11-08 00:33:18,0.001289966,0.004342459,0.001654458,0.001507396
2022-11-08 00:33:19,0.0012027,0.004075352,0.001852277,0.001487185
2022-11-08 00:33:20,0.001438728,0.001692905,0.00177022,0.001609555
2022-11-08 00:33:21,0.001314068,0.003538149,0.001873904,0.001561373
2022-11-08 00:33:22,0.001210771,0.001691067,0.001811492,0.001868166
2022-11-08 00:33:23,0.001219153,0.002918685,0.001626183,0.002118275
2022-11-08 00:33:24,0.001237463,0.002562636,0.001732354,0.001721627
2022-11-08 00:33:25,0.001190316,0.001608097,0.001753693,0.001636807
2022-11-08 00:33:26,0.001244617,0.001674704,0.002376422,0.00159193
2022-11-08 00:33:27,0.001192676,0.001665433,0.001749645,0.001800492
2022-11-08 00:33:28,0.001202898,0.001624509,0.001738871,0.001770036
2022-11-08 00:33:29,0.001224232,0.001713756,0.001861096,0.001682264
2022-11-08 00:33:30,0.001209353,0.004509825,0.001870136,0.021737231
2022-11-08 00:33:31,0.001216517,0.001757093,0.00181112,0.021832452
2022-11-08 00:33:32,0.001440878,0.001496507,0.001824708,0.021959072
2022-11-08 00:33:33,0.001227934,0.001775877,0.002006389,0.021607059
2022-11-08 00:33:34,0.001037331,0.002395265,0.001874241,0.021565236
2022-11-08 00:33:35,0.001155584,0.002557834,0.001847353,0.021618209
2022-11-08 00:33:36,0.001202397,0.001872142,0.001726555,0.021470347
2022-11-08 00:33:37,0.001199737,0.001799199,0.001737626,0.021915783
2022-11-08 00:33:38,0.001216128,0.001654899,0.001792585,0.021854324
2022-11-08 00:33:39,0.001226877,0.001679204,0.001861565,0.021709683
2022-11-08 00:33:40,0.001066532,0.001703214,0.001860323,0.021540513
2022-11-08 00:33:41,0.001175758,0.0015612,0.001779441,0.021723497
2022-11-08 00:33:42,0.001180081,0.001891984,0.001844927,0.022048638
2022-11-08 00:33:43,0.001156239,0.001816847,0.001727035,0.021772139
2022-11-08 00:33:44,0.001182962,0.001709691,0.001771457,0.021677977
2022-11-08 00:33:45,0.001156256,0.002137361,0.001845846,0.02179215
2022-11-08 00:33:46,0.001702909,0.001633836,0.001574997,0.021684435
2022-11-08 00:33:47,0.002546045,0.001676386,0.001971447,0.021749545
2022-11-08 00:33:48,0.001306403,0.003269188,0.001711974,0.021847911
2022-11-08 00:33:49,0.001192152,0.002083693,0.001851781,0.021690421
2022-11-08 00:33:50,0.001159443,0.00169085,0.00189344,0.021555268
2022-11-08 00:33:51,0.001186308,0.001776852,0.001691986,0.021582039
2022-11-08 00:33:52,0.001204155,0.001628144,0.001811234,0.021841898
2022-11-08 00:33:53,0.001195141,0.001661169,0.001730202,0.021731127
2022-11-08 00:33:54,0.001175769,0.001629423,0.00191227,0.02152985
2022-11-08 00:33:55,0.001117551,0.001679934,0.001726251,0.021572521
2022-11-08 00:33:56,0.001087859,0.001650338,0.001730204,0.021902644
2022-11-08 00:33:57,0.001171335,0.001705194,0.001755426,0.021774582
2022-11-08 00:33:58,0.001090242,0.001624065,0.001743129,0.021568359
2022-11-08 00:33:59,0.001228004,0.001898444,0.001723404,0.021603913
2022-11-08 00:34:00,0.001199065,0.001704468,0.001798405,0.02176349
2022-11-08 00:34:01,0.001148064,0.001658526,0.001760216,0.021699703
2022-11-08 00:34:02,0.001178705,0.001690554,0.001771533,0.02172999
2022-11-08 00:34:03,0.00138297,0.001875645,0.001684659,0.021660886
2022-11-08 00:34:04,0.001229933,0.001654858,0.002030931,0.021680976
2022-11-08 00:34:05,0.001203099,0.003261151,0.004203881,0.027371401
2022-11-08 00:34:06,0.001206477,0.002729384,0.002347363,0.022533033
2022-11-08 00:34:07,0.001178863,0.002793294,0.001662971,0.0222987
2022-11-08 00:34:08,0.001208278,0.003057206,0.001785735,0.021601182
2022-11-08 00:34:09,0.001282976,0.001905376,0.001806404,0.021615564
2022-11-08 00:34:10,0.001202445,0.001727546,0.001657192,0.022064339
2022-11-08 00:34:11,0.001199188,0.0016105,0.001464865,0.023384357
2022-11-08 00:34:12,0.0011635,0.00177377,0.001597484,0.022085684
2022-11-08 00:34:13,0.206906522,2.003288839,0.001497343,2.046302341
2022-11-08 00:34:14,0.002525069,0.003142151,0.001465313,0.022902182
2022-11-08 00:34:15,0.002423945,0.003151399,0.247721174,0.022695371
2022-11-08 00:34:16,0.01067036,0.003469909,0.003574121,0.026775008000000003
2022-11-08 00:34:17,0.001328895,0.0046468080000000005,0.003639173,0.024748216
2022-11-08 00:34:18,0.001054914,0.001613997,0.001575518,0.022917451000000002
2022-11-08 00:34:19,0.001054655,0.001640444,0.001617205,0.001359238
2022-11-08 00:34:20,0.001119592,0.001553345,0.001544712,0.001070802
2022-11-08 00:34:21,0.001188261,0.001682055,0.001520863,0.001012467
2022-11-08 00:34:22,0.001043673,0.001629299,0.005851415,0.001337465
2022-11-08 00:34:23,0.001303612,0.001727011,0.001525183,0.00117979
2022-11-08 00:34:24,0.001110932,0.001586836,0.001731878,0.001211978
2022-11-08 00:34:25,0.00106622,0.001579596,0.001537453,0.00117745
2022-11-08 00:34:26,0.001162413,0.001664954,0.003604153,0.001175324
2022-11-08 00:34:27,0.00105612,0.002988264,0.003585219,0.001855279
2022-11-08 00:34:28,0.003913383,0.001582952,0.003035681,0.001177133
2022-11-08 00:34:29,0.013066158,0.001537787,0.002738873,0.001200869
2022-11-08 00:34:30,0.00118535,0.002984595,0.001741035,0.001317785
2022-11-08 00:34:31,0.001286776,0.001659348,0.003783627,0.001195458
2022-11-08 00:34:32,0.001258226,0.001508962,0.006808879,0.001247649
2022-11-08 00:34:33,0.001329327,0.002211635,0.004631509,0.001205945
2022-11-08 00:34:34,0.001079696,0.001675585,0.001575895,0.001320771
2022-11-08 00:34:35,0.009530112,0.001629595,0.001780807,0.001100745
2022-11-08 00:34:36,0.001494597,0.001528328,0.001899488,0.001164749
2022-11-08 00:34:37,0.009375733,0.001528328,0.001585373,0.001380187
2022-11-08 00:34:38,0.009375733,0.001528328,0.003854462,0.00118441
2022-11-08 00:34:39,0.009375733,0.001528328,0.003854462,0.00118441
2022-11-08 00:34:40,,,0.003854462,0.00118441
