,{},"{kubernetes_node=""node1""}","{kubernetes_node=""node2""}","{kubernetes_node=""node3""}","{kubernetes_node=""node4""}","{kubernetes_node=""node5""}"
2022-11-08 00:31:19,8440979456.0,4516491264.0,1010434048.0,976957440.0,1001320448.0,931688448.0
2022-11-08 00:31:20,8437911552.0,4517404672.0,1010733056.0,977031168.0,1000611840.0,932458496.0
2022-11-08 00:31:21,8445775872.0,4517769216.0,1005469696.0,1002102784.0,1015115776.0,933752832.0
2022-11-08 00:31:22,8441438208.0,4519702528.0,1007063040.0,976936960.0,1001848832.0,935051264.0
2022-11-08 00:31:23,8436879360.0,4516638720.0,1006424064.0,976023552.0,1000357888.0,934531072.0
2022-11-08 00:31:24,8436326400.0,4519993344.0,1008386048.0,977055744.0,1000607744.0,939298816.0
2022-11-08 00:31:25,8438210560.0,4518535168.0,1009901568.0,976539648.0,999768064.0,934051840.0
2022-11-08 00:31:26,8456253440.0,4527108096.0,1009508352.0,975888384.0,1000636416.0,932646912.0
2022-11-08 00:31:27,8441409536.0,4522799104.0,1009766400.0,975687680.0,999710720.0,934252544.0
2022-11-08 00:31:28,8438681600.0,4521009152.0,1010630656.0,975757312.0,997978112.0,936198144.0
2022-11-08 00:31:29,8435777536.0,4518600704.0,1010065408.0,975433728.0,997761024.0,931360768.0
2022-11-08 00:31:30,8435974144.0,4518309888.0,1007824896.0,975499264.0,999501824.0,932696064.0
2022-11-08 00:31:31,8445038592.0,4519329792.0,1006354432.0,983408640.0,1016614912.0,934100992.0
2022-11-08 00:31:32,8433508352.0,4516425728.0,1009512448.0,975527936.0,999813120.0,934797312.0
2022-11-08 00:31:33,8438861824.0,4515065856.0,1010384896.0,977723392.0,1000046592.0,936013824.0
2022-11-08 00:31:34,8457609216.0,4517408768.0,1009094656.0,981684224.0,1000595456.0,940023808.0
2022-11-08 00:31:35,8447877120.0,4520710144.0,1009225728.0,976838656.0,1000288256.0,936194048.0
2022-11-08 00:31:36,8452935680.0,4526100480.0,1006440448.0,976080896.0,997490688.0,935514112.0
2022-11-08 00:31:37,8435290112.0,4516966400.0,1007517696.0,976822272.0,1000497152.0,935358464.0
2022-11-08 00:31:38,8441389056.0,4518424576.0,1004752896.0,976916480.0,1000042496.0,935256064.0
2022-11-08 00:31:39,8445825024.0,4524277760.0,1008242688.0,976883712.0,1000333312.0,934641664.0
2022-11-08 00:31:40,8444366848.0,4525834240.0,1009340416.0,976953344.0,998715392.0,934486016.0
2022-11-08 00:31:41,8456007680.0,4527648768.0,1012187136.0,1002541056.0,1011924992.0,936308736.0
2022-11-08 00:31:42,8455634944.0,4527513600.0,1013723136.0,980140032.0,997736448.0,936800256.0
2022-11-08 00:31:43,8458158080.0,4526043136.0,1010176000.0,979722240.0,1000697856.0,935145472.0
2022-11-08 00:31:44,8463560704.0,4523933696.0,1009905664.0,980172800.0,999522304.0,938229760.0
2022-11-08 00:31:45,8450609152.0,4523417600.0,1010565120.0,979808256.0,1000022016.0,935374848.0
2022-11-08 00:31:46,8465846272.0,4530012160.0,1010294784.0,975867904.0,1001472000.0,937193472.0
2022-11-08 00:31:47,8447270912.0,4523118592.0,1009696768.0,975859712.0,1003143168.0,937209856.0
2022-11-08 00:31:48,8449417216.0,4521291776.0,1009541120.0,977190912.0,1001615360.0,938782720.0
2022-11-08 00:31:49,8449392640.0,4523147264.0,1009205248.0,976740352.0,1000681472.0,936857600.0
2022-11-08 00:31:50,8448180224.0,4523044864.0,1010585600.0,976805888.0,1000321024.0,937902080.0
2022-11-08 00:31:51,8459558912.0,4523552768.0,1014005760.0,1000026112.0,1014931456.0,938786816.0
2022-11-08 00:31:52,8450420736.0,4524007424.0,1013702656.0,973615104.0,999034880.0,937824256.0
2022-11-08 00:31:53,8448274432.0,4525178880.0,1009217536.0,974127104.0,1000288256.0,934625280.0
2022-11-08 00:31:54,8446709760.0,4521664512.0,1007984640.0,978046976.0,1001369600.0,942153728.0
2022-11-08 00:31:55,8444633088.0,4519780352.0,1008177152.0,976691200.0,1001017344.0,938414080.0
2022-11-08 00:31:56,8458653696.0,4525604864.0,1007005696.0,975466496.0,1001037824.0,936632320.0
2022-11-08 00:31:57,8439205888.0,4519751680.0,1005875200.0,975667200.0,1002176512.0,935383040.0
2022-11-08 00:31:58,8439906304.0,4521074688.0,1007173632.0,976433152.0,1001168896.0,933376000.0
2022-11-08 00:31:59,8440475648.0,4522618880.0,1010159616.0,976433152.0,1002045440.0,930951168.0
2022-11-08 00:32:00,8444780544.0,4524085248.0,1011204096.0,976719872.0,1002295296.0,931794944.0
2022-11-08 00:32:01,8457793536.0,4520636416.0,1009754112.0,986013696.0,1017573376.0,935084032.0
2022-11-08 00:32:02,8447299584.0,4522696704.0,1010167808.0,976007168.0,1000910848.0,934576128.0
2022-11-08 00:32:03,8445964288.0,4519223296.0,1011138560.0,976748544.0,1001136128.0,936288256.0
2022-11-08 00:32:04,8467111936.0,4524552192.0,1011671040.0,978423808.0,1000812544.0,943206400.0
2022-11-08 00:32:05,8452464640.0,4520177664.0,1011527680.0,975974400.0,1000685568.0,940056576.0
2022-11-08 00:32:06,8459071488.0,4526768128.0,1007955968.0,975654912.0,998486016.0,939962368.0
2022-11-08 00:32:07,8443027456.0,4517339136.0,1008943104.0,978751488.0,1000452096.0,941101056.0
2022-11-08 00:32:08,8448974848.0,4519448576.0,1010757632.0,979202048.0,998162432.0,941674496.0
2022-11-08 00:32:09,8455094272.0,4524470272.0,1011904512.0,977100800.0,998031360.0,941056000.0
2022-11-08 00:32:10,8455380992.0,4522569728.0,1007992832.0,976011264.0,1000120320.0,941445120.0
2022-11-08 00:32:11,8451969024.0,4523184128.0,1021784064.0,983670784.0,1013882880.0,939950080.0
2022-11-08 00:32:12,8445759488.0,4521373696.0,1013452800.0,974123008.0,1003028480.0,936112128.0
2022-11-08 00:32:13,8447340544.0,4520706048.0,1013587968.0,974745600.0,1001320448.0,935112704.0
2022-11-08 00:32:14,8456269824.0,4519145472.0,1013547008.0,975126528.0,999890944.0,940163072.0
2022-11-08 00:32:15,8439660544.0,4518313984.0,1012903936.0,975339520.0,997892096.0,932929536.0
2022-11-08 00:32:16,8457412608.0,4524720128.0,1011179520.0,977608704.0,998903808.0,936669184.0
2022-11-08 00:32:17,8449556480.0,4519800832.0,1008857088.0,980664320.0,1003089920.0,937918464.0
2022-11-08 00:32:18,8446427136.0,4518449152.0,1010065408.0,979243008.0,1000534016.0,936357888.0
2022-11-08 00:32:19,8450068480.0,4524007424.0,1010479104.0,979759104.0,996986880.0,938131456.0
2022-11-08 00:32:20,8446722048.0,4522086400.0,1011937280.0,979013632.0,997834752.0,939065344.0
2022-11-08 00:32:21,8448749568.0,4519366656.0,1012224000.0,989249536.0,1011261440.0,938033152.0
2022-11-08 00:32:22,8442380288.0,4517294080.0,1010397184.0,981393408.0,995221504.0,936611840.0
2022-11-08 00:32:23,8438210560.0,4513984512.0,1007333376.0,981360640.0,996503552.0,933490688.0
2022-11-08 00:32:24,8449343488.0,4518461440.0,1009225728.0,979554304.0,996302848.0,939618304.0
2022-11-08 00:32:25,8438001664.0,4518170624.0,1009946624.0,978194432.0,997826560.0,933154816.0
2022-11-08 00:32:26,8447750144.0,4521947136.0,1010085888.0,975839232.0,996474880.0,932831232.0
2022-11-08 00:32:27,8436686848.0,4515598336.0,1010413568.0,977936384.0,1000304640.0,935313408.0
2022-11-08 00:32:28,8437620736.0,4515315712.0,1013293056.0,977711104.0,997765120.0,936181760.0
2022-11-08 00:32:29,8438087680.0,4514701312.0,1010905088.0,980201472.0,999444480.0,932990976.0
2022-11-08 00:32:30,8438255616.0,4511920128.0,1011261440.0,980484096.0,999669760.0,931586048.0
2022-11-08 00:32:31,8447049728.0,4515196928.0,1010221056.0,1002496000.0,1014358016.0,934014976.0
2022-11-08 00:32:32,8442531840.0,4516765696.0,1012277248.0,980545536.0,996794368.0,937463808.0
2022-11-08 00:32:33,8447025152.0,4516700160.0,1013248000.0,980828160.0,998367232.0,938721280.0
2022-11-08 00:32:34,8459214848.0,4516741120.0,1010663424.0,980738048.0,998440960.0,942399488.0
2022-11-08 00:32:35,8435507200.0,4512133120.0,1009659904.0,980893696.0,995479552.0,937005056.0
2022-11-08 00:32:36,8447123456.0,4520484864.0,1013198848.0,981667840.0,996241408.0,932036608.0
2022-11-08 00:32:37,8440139776.0,4512002048.0,1012764672.0,977281024.0,1000742912.0,933392384.0
2022-11-08 00:32:38,8442834944.0,4515860480.0,1013391360.0,975499264.0,1001242624.0,934391808.0
2022-11-08 00:32:39,8441495552.0,4516524032.0,1013059584.0,977199104.0,1000374272.0,934420480.0
2022-11-08 00:32:40,8445267968.0,4516798464.0,1012711424.0,978141184.0,1000927232.0,935063552.0
2022-11-08 00:32:41,8444260352.0,4516851712.0,1011961856.0,997335040.0,1012916224.0,934674432.0
2022-11-08 00:32:42,8439660544.0,4516020224.0,1014124544.0,973803520.0,999022592.0,934133760.0
2022-11-08 00:32:43,8443695104.0,4519854080.0,1014124544.0,975384576.0,999677952.0,933912576.0
2022-11-08 00:32:44,8461160448.0,4518993920.0,1014841344.0,982110208.0,1000894464.0,940179456.0
2022-11-08 00:32:45,8453271552.0,4518002688.0,1014513664.0,981561344.0,1001529344.0,934379520.0
2022-11-08 00:32:46,8460476416.0,4522872832.0,1010434048.0,979996672.0,999702528.0,935145472.0
2022-11-08 00:32:47,8446476288.0,4514877440.0,1012240384.0,981860352.0,1001607168.0,936321024.0
2022-11-08 00:32:48,8449372160.0,4517879808.0,1011417088.0,982847488.0,998182912.0,937955328.0
2022-11-08 00:32:49,8451260416.0,4520194048.0,1012543488.0,981041152.0,997752832.0,937541632.0
2022-11-08 00:32:50,8451469312.0,4520644608.0,1012908032.0,980918272.0,998985728.0,936837120.0
2022-11-08 00:32:51,8460820480.0,4519141376.0,1015730176.0,1001947136.0,1016655872.0,935706624.0
2022-11-08 00:32:52,8445763584.0,4519202816.0,1014714368.0,975835136.0,1001639936.0,933138432.0
2022-11-08 00:32:53,8443330560.0,4517355520.0,1012174848.0,975953920.0,1001463808.0,933314560.0
2022-11-08 00:32:54,8445952000.0,4519763968.0,1010163712.0,977158144.0,1002545152.0,937762816.0
2022-11-08 00:32:55,8445493248.0,4521492480.0,1009258496.0,976547840.0,1000747008.0,933023744.0
2022-11-08 00:32:56,8454385664.0,4526301184.0,1009180672.0,973438976.0,998002688.0,935374848.0
2022-11-08 00:32:57,8438493184.0,4521144320.0,1010081792.0,976674816.0,1001168896.0,933953536.0
2022-11-08 00:32:58,8442728448.0,4517113856.0,1007095808.0,978567168.0,999751680.0,936148992.0
2022-11-08 00:32:59,8437633024.0,4518236160.0,1006034944.0,977600512.0,998965248.0,934408192.0
2022-11-08 00:33:00,8433975296.0,4516945920.0,1008603136.0,977698816.0,999239680.0,932405248.0
2022-11-08 00:33:01,8444190720.0,4517814272.0,1010114560.0,988508160.0,1012748288.0,930738176.0
2022-11-08 00:33:02,8438968320.0,4520730624.0,1011273728.0,978468864.0,999530496.0,928882688.0
2022-11-08 00:33:03,8442445824.0,4520128512.0,1010016256.0,979308544.0,999424000.0,930107392.0
2022-11-08 00:33:04,8454549504.0,4519796736.0,1011884032.0,981037056.0,998031360.0,935612416.0
2022-11-08 00:33:05,8449691648.0,4518354944.0,1014046720.0,979578880.0,1001787392.0,931651584.0
2022-11-08 00:33:06,8465063936.0,4527644672.0,1014624256.0,980869120.0,1003827200.0,933552128.0
2022-11-08 00:33:07,8450867200.0,4518838272.0,1008558080.0,978964480.0,1006788608.0,932323328.0
2022-11-08 00:33:08,8445976576.0,4526059520.0,1007005696.0,979439616.0,1000771584.0,929550336.0
2022-11-08 00:33:09,8446459904.0,4522033152.0,1008652288.0,980992000.0,1002082304.0,930545664.0
2022-11-08 00:33:10,8448172032.0,4524146688.0,1010597888.0,980541440.0,1003671552.0,930156544.0
2022-11-08 00:33:11,8457551872.0,4525903872.0,1009377280.0,991969280.0,1017413632.0,930414592.0
2022-11-08 00:33:12,8453066752.0,4525215744.0,1010475008.0,982220800.0,1002115072.0,931446784.0
2022-11-08 00:33:13,8452780032.0,4522549248.0,1012064256.0,983252992.0,1000099840.0,934510592.0
2022-11-08 00:33:14,8454746112.0,4522192896.0,1010655232.0,983511040.0,1000566784.0,939229184.0
2022-11-08 00:33:15,8450936832.0,4521832448.0,1009074176.0,982228992.0,1001308160.0,934125568.0
2022-11-08 00:33:16,8463835136.0,4524535808.0,1009790976.0,979288064.0,1002594304.0,932511744.0
2022-11-08 00:33:17,8447913984.0,4519378944.0,1006489600.0,981426176.0,1002684416.0,933285888.0
2022-11-08 00:33:18,8445100032.0,4520968192.0,1008373760.0,981934080.0,998109184.0,935264256.0
2022-11-08 00:33:19,8453091328.0,4526383104.0,1009373184.0,979353600.0,1000173568.0,932392960.0
2022-11-08 00:33:20,8448983040.0,4527214592.0,1010372608.0,977092608.0,1001172992.0,932524032.0
2022-11-08 00:33:21,8454668288.0,4524998656.0,1007476736.0,985858048.0,1016762368.0,931749888.0
2022-11-08 00:33:22,8471801856.0,4518875136.0,1010180096.0,975495168.0,1002029056.0,964313088.0
2022-11-08 00:33:23,8477581312.0,4524457984.0,1009393664.0,976297984.0,1000480768.0,963612672.0
2022-11-08 00:33:24,8489390080.0,4522622976.0,1008504832.0,981729280.0,998727680.0,969359360.0
2022-11-08 00:33:25,8482291712.0,4526211072.0,1010438144.0,981905408.0,999469056.0,964112384.0
2022-11-08 00:33:26,8476045312.0,4528046080.0,1010610176.0,979714048.0,1000308736.0,946290688.0
2022-11-08 00:33:27,8462053376.0,4522545152.0,1009516544.0,979779584.0,1002913792.0,948908032.0
2022-11-08 00:33:28,8465707008.0,4521558016.0,1009594368.0,980615168.0,1000824832.0,951324672.0
2022-11-08 00:33:29,8466149376.0,4524687360.0,1008066560.0,979808256.0,1000263680.0,950054912.0
2022-11-08 00:33:30,8465326080.0,4530667520.0,1007906816.0,979800064.0,999694336.0,945307648.0
2022-11-08 00:33:31,8475119616.0,4528050176.0,1022369792.0,991809536.0,1014378496.0,945885184.0
2022-11-08 00:33:32,8474173440.0,4528926720.0,1010876416.0,981577728.0,1003266048.0,945328128.0
2022-11-08 00:33:33,8467767296.0,4527583232.0,1011658752.0,982028288.0,1002844160.0,945745920.0
2022-11-08 00:33:34,8465711104.0,4526129152.0,1012195328.0,982421504.0,998490112.0,952750080.0
2022-11-08 00:33:35,8451670016.0,4519223296.0,1010421760.0,979447808.0,996777984.0,943796224.0
2022-11-08 00:33:36,8465211392.0,4524425216.0,1008746496.0,979300352.0,999424000.0,943538176.0
2022-11-08 00:33:37,8458428416.0,4520914944.0,1009778688.0,979472384.0,1002123264.0,943022080.0
2022-11-08 00:33:38,8458813440.0,4521775104.0,1010032640.0,978898944.0,1000566784.0,944820224.0
2022-11-08 00:33:39,8453955584.0,4521918464.0,1011613696.0,979582976.0,997388288.0,945950720.0
2022-11-08 00:33:40,8461516800.0,4521910272.0,1011646464.0,980082688.0,998354944.0,946208768.0
2022-11-08 00:33:41,8476389376.0,4532076544.0,1009016832.0,989638656.0,1011490816.0,947625984.0
2022-11-08 00:33:42,8469225472.0,4533133312.0,1010159616.0,979603456.0,998768640.0,947515392.0
2022-11-08 00:33:43,8471412736.0,4531814400.0,1009348608.0,978497536.0,1001222144.0,947814400.0
2022-11-08 00:33:44,8476385280.0,4526641152.0,1010483200.0,978948096.0,999895040.0,951857152.0
2022-11-08 00:33:45,8477769728.0,4535889920.0,1009999872.0,980049920.0,999862272.0,947064832.0
2022-11-08 00:33:46,8550957056.0,4558065664.0,1009258496.0,980520960.0,999501824.0,947625984.0
2022-11-08 00:33:47,8554590208.0,4585873408.0,1010663424.0,1008828416.0,1021526016.0,950333440.0
2022-11-08 00:33:48,8549150720.0,4541136896.0,1037930496.0,1010401280.0,1021988864.0,952320000.0
2022-11-08 00:33:49,8583938048.0,4541902848.0,1038450688.0,1010589696.0,1024540672.0,965234688.0
2022-11-08 00:33:50,8584257536.0,4541644800.0,1034121216.0,1010204672.0,1021317120.0,967745536.0
2022-11-08 00:33:51,8568803328.0,4543209472.0,1037094912.0,1009643520.0,1037615104.0,969416704.0
2022-11-08 00:33:52,8545427456.0,4540157952.0,1019858944.0,988049408.0,1009852416.0,967712768.0
2022-11-08 00:33:53,8520290304.0,4542947328.0,1019310080.0,988536832.0,1011056640.0,955056128.0
2022-11-08 00:33:54,8522301440.0,4542148608.0,1018228736.0,989085696.0,1011896320.0,960458752.0
2022-11-08 00:33:55,8519991296.0,4542853120.0,1019494400.0,985214976.0,1011527680.0,958038016.0
2022-11-08 00:33:56,8530710528.0,4550733824.0,1019867136.0,985137152.0,1009496064.0,958181376.0
2022-11-08 00:33:57,8512724992.0,4539502592.0,1018937344.0,985600000.0,1014456320.0,958111744.0
2022-11-08 00:33:58,8512790528.0,4538118144.0,1017372672.0,985862144.0,1012178944.0,955478016.0
2022-11-08 00:33:59,8510672896.0,4543193088.0,1018671104.0,986058752.0,1012043776.0,951218176.0
2022-11-08 00:34:00,8511614976.0,4543049728.0,1018318848.0,986898432.0,1008566272.0,952119296.0
2022-11-08 00:34:01,8514179072.0,4540493824.0,1018408960.0,999280640.0,1018888192.0,955068416.0
2022-11-08 00:34:02,8514990080.0,4542009344.0,1019584512.0,989179904.0,1007226880.0,956391424.0
2022-11-08 00:34:03,8579596288.0,4596596736.0,1022025728.0,987656192.0,1007169536.0,955490304.0
2022-11-08 00:34:04,8594362368.0,4557070336.0,1025736704.0,989323264.0,1007706112.0,982040576.0
2022-11-08 00:34:05,8585850880.0,4547596288.0,1056231424.0,1017069568.0,1008951296.0,989327360.0
2022-11-08 00:34:06,8675672064.0,4555497472.0,1058164736.0,1023537152.0,1037393920.0,991633408.0
2022-11-08 00:34:07,8663433216.0,4547260416.0,1056788480.0,1027624960.0,1040809984.0,990130176.0
2022-11-08 00:34:08,8660615168.0,4547649536.0,1058476032.0,1027305472.0,1039335424.0,985358336.0
2022-11-08 00:34:09,8665763840.0,4550963200.0,1059565568.0,1028165632.0,1038561280.0,987095040.0
2022-11-08 00:34:10,8652754944.0,4550021120.0,1043685376.0,1028517888.0,1037201408.0,974737408.0
2022-11-08 00:34:11,8610897920.0,4551725056.0,1043587072.0,1014632448.0,1042829312.0,974925824.0
2022-11-08 00:34:12,8601997312.0,4548673536.0,1040896000.0,1006006272.0,1025703936.0,974872576.0
2022-11-08 00:34:13,8598802432.0,4550356992.0,1040900096.0,1005883392.0,1027477504.0,975708160.0
2022-11-08 00:34:14,8613023744.0,4547129344.0,1043566592.0,1005678592.0,1026478080.0,980697088.0
2022-11-08 00:34:15,8613863424.0,4555313152.0,1041006592.0,1004703744.0,1027878912.0,974090240.0
2022-11-08 00:34:16,8623022080.0,4572553216.0,1044021248.0,1008984064.0,1026695168.0,976015360.0
2022-11-08 00:34:17,8625524736.0,4550283264.0,1050464256.0,1007845376.0,1028812800.0,978604032.0
2022-11-08 00:34:18,8731090944.0,4562223104.0,1050243072.0,1017991168.0,1036435456.0,990687232.0
2022-11-08 00:34:19,8653545472.0,4563296256.0,1049665536.0,1020878848.0,1035460608.0,982519808.0
2022-11-08 00:34:20,8669954048.0,4564656128.0,1047547904.0,1014542336.0,1034698752.0,984416256.0
2022-11-08 00:34:21,8655962112.0,4566044672.0,1049776128.0,1038651392.0,1053614080.0,980783104.0
2022-11-08 00:34:22,8650461184.0,4563476480.0,1050791936.0,1014804480.0,1039171584.0,980779008.0
2022-11-08 00:34:23,8616615936.0,4558020608.0,1034407936.0,1015152640.0,1023250432.0,969302016.0
2022-11-08 00:34:24,8603271168.0,4558602240.0,1031507968.0,996098048.0,1018286080.0,973139968.0
2022-11-08 00:34:25,8572248064.0,4560826368.0,1030713344.0,992411648.0,1019330560.0,962727936.0
2022-11-08 00:34:26,8584392704.0,4569169920.0,1032261632.0,993755136.0,1019052032.0,966049792.0
2022-11-08 00:34:27,8572162048.0,4563243008.0,1013641216.0,986775552.0,1019928576.0,963248128.0
2022-11-08 00:34:28,8543072256.0,4563521536.0,1012224000.0,979763200.0,1018937344.0,963452928.0
2022-11-08 00:34:29,8508006400.0,4563574784.0,1013563392.0,978673664.0,1003069440.0,948801536.0
2022-11-08 00:34:30,8512782336.0,4566224896.0,1010982912.0,980287488.0,1002971136.0,947671040.0
2022-11-08 00:34:31,8520179712.0,4566650880.0,1014992896.0,991961088.0,1015382016.0,946106368.0
2022-11-08 00:34:32,8516132864.0,4564840448.0,1015242752.0,982118400.0,997785600.0,980275200.0
2022-11-08 00:34:33,8521740288.0,4564852736.0,1015050240.0,982511616.0,1001947136.0,955170816.0
2022-11-08 00:34:34,8544980992.0,4572360704.0,1014808576.0,982093824.0,1002012672.0,961212416.0
2022-11-08 00:34:35,8529125376.0,4575039488.0,1014677504.0,980971520.0,1001754624.0,955338752.0
2022-11-08 00:34:36,8550047744.0,4585934848.0,1017323520.0,980996096.0,1002594304.0,954294272.0
2022-11-08 00:34:37,8549519360.0,4598128640.0,1016528896.0,985202688.0,1005445120.0,942874624.0
2022-11-08 00:34:38,8533164032.0,4587896832.0,1016934400.0,982478848.0,1002037248.0,937996288.0
2022-11-08 00:34:39,8550977536.0,4607590400.0,1023913984.0,980832256.0,1002696704.0,939786240.0
2022-11-08 00:34:40,8584818688.0,4609126400.0,1021960192.0,987500544.0,1024327680.0,942989312.0
2022-11-08 00:34:41,8569131008.0,4597686272.0,1056858112.0,996880384.0,1025376256.0,946688000.0
2022-11-08 00:34:42,8573390848.0,4599832576.0,1023205376.0,988758016.0,1008095232.0,942092288.0
2022-11-08 00:34:43,8562163712.0,4603092992.0,1006309376.0,975372288.0,1007005696.0,939446272.0
2022-11-08 00:34:44,8541089792.0,4603346944.0,1007640576.0,977182720.0,1008070656.0,947544064.0
2022-11-08 00:34:45,8604368896.0,4648484864.0,1006030848.0,999120896.0,991096832.0,929263616.0
2022-11-08 00:34:46,8573317120.0,4671344640.0,1002201088.0,973266944.0,986378240.0,941498368.0
2022-11-08 00:34:47,8561504256.0,4683644928.0,1004367872.0,971116544.0,987602944.0,925822976.0
2022-11-08 00:34:48,8584593408.0,4682932224.0,1003790336.0,971632640.0,990380032.0,925634560.0
2022-11-08 00:34:49,8637353984.0,4739604480.0,1005580288.0,971276288.0,990691328.0,925184000.0
2022-11-08 00:34:50,8655106048.0,4774768640.0,1003409408.0,957440000.0,976240640.0,924827648.0
2022-11-08 00:34:51,8645656576.0,4787302400.0,990126080.0,963645440.0,992968704.0,910422016.0
2022-11-08 00:34:52,8641925120.0,4851834880.0,989274112.0,956170240.0,979263488.0,911319040.0
2022-11-08 00:34:53,8637865984.0,4804526080.0,985255936.0,954466304.0,975695872.0,910262272.0
2022-11-08 00:34:54,8645324800.0,4805578752.0,984571904.0,953323520.0,975953920.0,915247104.0
2022-11-08 00:34:55,8607608832.0,4800090112.0,985784320.0,952819712.0,975876096.0,909377536.0
2022-11-08 00:34:56,8617648128.0,4779806720.0,984141824.0,951443456.0,977399808.0,909430784.0
2022-11-08 00:34:57,8600825856.0,4773310464.0,982867968.0,952283136.0,979505152.0,910454784.0
2022-11-08 00:34:58,8603312128.0,4780322816.0,985415680.0,955523072.0,978812928.0,912932864.0
2022-11-08 00:34:59,8639025152.0,4791382016.0,987611136.0,955498496.0,979488768.0,912322560.0
2022-11-08 00:35:00,8747962368.0,4904169472.0,988393472.0,956362752.0,979005440.0,911437824.0
2022-11-08 00:35:01,8798957568.0,4939874304.0,1002397696.0,974020608.0,992948224.0,913506304.0
2022-11-08 00:35:02,8805629952.0,4961071104.0,987185152.0,953716736.0,978575360.0,912924672.0
2022-11-08 00:35:03,8712818688.0,4875485184.0,987312128.0,954060800.0,980856832.0,912052224.0
2022-11-08 00:35:04,8727347200.0,4880601088.0,987512832.0,953233408.0,980824064.0,913723392.0
2022-11-08 00:35:05,8696131584.0,4863623168.0,988213248.0,954060800.0,980533248.0,911634432.0
2022-11-08 00:35:06,8703807488.0,4861865984.0,986447872.0,953327616.0,980725760.0,909668352.0
2022-11-08 00:35:07,8688885760.0,4855521280.0,988655616.0,956100608.0,983470080.0,910667776.0
2022-11-08 00:35:08,8691490816.0,4856799232.0,989200384.0,956084224.0,978333696.0,910503936.0
2022-11-08 00:35:09,8683212800.0,4872466432.0,976031744.0,972877824.0,978231296.0,911892480.0
2022-11-08 00:35:10,8649748480.0,4875792384.0,975486976.0,938307584.0,963612672.0,892313600.0
2022-11-08 00:35:11,8660463616.0,4879142912.0,972091392.0,950546432.0,976384000.0,893014016.0
2022-11-08 00:35:12,8657526784.0,4887699456.0,956465152.0,925814784.0,963063808.0,893468672.0
2022-11-08 00:35:13,8613593088.0,4881412096.0,955449344.0,926310400.0,961957888.0,888266752.0
2022-11-08 00:35:14,8602890240.0,4871802880.0,955449344.0,926486528.0,950284288.0,888856576.0
2022-11-08 00:35:15,8586539008.0,4870823936.0,953061376.0,925831168.0,949686272.0,878944256.0
2022-11-08 00:35:16,8609034240.0,4887343104.0,953864192.0,925331456.0,950820864.0,880484352.0
2022-11-08 00:35:17,8581410816.0,4870094848.0,954200064.0,927391744.0,950689792.0,880840704.0
2022-11-08 00:35:18,8582443008.0,4863647744.0,955424768.0,929382400.0,952205312.0,881516544.0
2022-11-08 00:35:19,8585781248.0,4867088384.0,953262080.0,928317440.0,947834880.0,883220480.0
2022-11-08 00:35:20,8579547136.0,4867289088.0,956088320.0,929415168.0,947236864.0,883122176.0
2022-11-08 00:35:21,8602533888.0,4880220160.0,955150336.0,942026752.0,962367488.0,881414144.0
2022-11-08 00:35:22,8583491584.0,4869709824.0,954421248.0,929296384.0,945684480.0,881123328.0
